final_value,max_drawdown,max_win_streak,max_loss_streak
1001639.0969148682,0.6173147718029731,4,7
1001982.9864586294,0.19786556606799394,4,5
999217.3558925745,1.083448230801338,6,8
1003756.292936682,0.19767369274142332,6,5
1003972.4036978392,0.1084829933637327,6,4
1002556.9954108465,0.10840592339916139,7,4
999717.9158655694,0.2191870197800236,5,5
1003766.1308746531,0.10842168282564509,6,4
999054.2364190394,1.0796202767839853,5,8
1001611.8759557337,0.37099162815500003,6,6
1002889.2480792247,0.10851152101329907,5,4
1002380.0866895176,0.12362752212957094,7,4
1002325.3443896214,0.19770184854661232,7,5
1002393.9412676836,0.19778635898008975,4,5
1002433.3588531408,0.19787808626358264,7,5
996555.0425229978,1.9515964736329847,8,9
997055.3536863938,1.0788305816992576,7,8
991493.8652719489,1.978110830669687,8,9
1001458.7331575077,0.6173034457649322,6,7
1002366.1008195486,0.20672147830023535,7,5
998325.0260661525,0.6687027335649804,5,7
999611.2520305755,1.0970245777178989,6,8
1001537.1747048127,0.21712418736007263,5,5
1001297.3284177722,0.3958152567446965,6,6
999498.1611277423,1.0777265710263562,5,8
1002767.0028262751,0.19742695535325752,8,5
1004568.2710976361,0.10864754215385294,7,4
1002757.3556292243,0.3518435622747896,7,6
1003188.021065559,0.20176711070886297,8,5
991616.7837463039,3.405823112280516,7,10
1002995.7341123419,0.10880106364551466,8,4
998781.8369585598,0.6189494261676849,4,7
1001234.1864752264,0.36122762443443823,5,6
1002409.4295783252,0.3519735402018071,6,6
1000025.37960106,0.3948722143595858,5,6
997408.50371148,1.875088398750183,3,9
1000739.6557189708,0.38422335254710277,7,6
1001303.9787720127,0.19796124837336174,6,5
1001775.0219298583,0.3513899314339838,5,6
1001944.1805735382,0.19772521075453836,4,5
1002879.8488096471,0.21852921551427187,6,5
998127.7586845466,0.6189662311108093,4,7
1001664.3009352996,0.12364363572151653,3,4
1002467.4496892474,0.35150220483913935,7,6
1003986.812904407,0.10861289539302853,4,4
1003864.4498607991,0.06543924440429193,5,3
922060.3815801182,29.115746810547165,5,14
1003843.5647439682,0.19747829644317025,14,5
1003966.3757941143,0.10874682488515851,8,4
998790.9408471013,1.078299298791831,5,8
1003292.6265184642,0.1281099852519335,7,4
1001095.6285049076,0.618461021467162,4,7
1001861.055520888,0.3519474931737486,9,6
1002545.7549993247,0.19797018110585896,6,5
1002394.2774772136,0.1977586440167331,7,5
1001581.2630097182,0.35229636614552823,5,6
1000909.4565824842,0.6178259402910533,4,7
1000607.377090896,0.35215598258731245,4,6
1000940.0597506147,0.26134059336565096,5,5
1000754.3098449998,0.35175974493239043,10,6
1001821.3236202225,0.19805966707109476,7,5
1001911.5657697294,0.1980249567727498,6,5
999377.4596369896,1.0789061514431086,4,8
1002943.5535413774,0.10877930778395786,8,4
1000676.5550979495,0.3521203281471938,6,6
1001938.6313399409,0.10880106364551466,4,4
1001825.3447955657,0.633539432891926,9,7
996786.1201271366,1.8880015452224528,6,9
1001923.7587950402,0.19784434380352017,6,5
1001223.6469642359,0.197955804352388,11,5
1000370.3245130918,0.640760614332166,6,7
1001429.7619950296,0.19805966707109476,4,5
999993.5703981469,1.0787455386656255,4,8
1003334.9538196628,0.21728014502740436,5,5
986803.7711208656,5.629221502241663,5,11
1003021.629166163,0.1977856283180119,5,5
1002360.0464152342,0.10957519706992618,4,4
1003183.9742726344,0.3515228195044357,5,6
996643.5704052371,1.186301256535141,4,8
999455.314297889,0.6177609052524762,5,7
1001293.030526851,1.079032966657122,8,8
999338.4750390415,0.64620962532488,5,7
999299.2512025166,0.6741409698826836,6,7
1001728.6509413722,0.19805966707109476,6,5
1001733.6425385557,0.3514836273424688,5,6
1002381.5298235011,0.23159716515548132,7,5
994944.6851553627,1.9609690386135143,8,9
1002178.9509321246,0.19760413559868228,7,5
998411.6341432751,1.0858974355725688,5,8
1001960.9749225501,0.1979893479445305,5,5
1001404.3302795414,0.19802543891480093,4,5
996814.5003827384,1.8741317556240387,4,9
1001387.3062452378,0.3518783835132562,5,6
1002674.375534324,0.19776417868696772,7,5
998554.504058295,0.7038363851152538,4,7
997118.8696348285,1.2402436730871789,7,8
995521.4572973488,1.8751723223932995,5,9
999897.7211829962,0.35192114744518543,4,6
1001042.0903775182,0.3670899990581262,7,6
1002087.4593975665,0.12827056206354082,5,4
1004255.2066953923,0.10865230423153635,8,4
1000812.0247821297,0.6550991698818108,5,7
1000289.3556817215,0.618684332383133,5,7
993279.2466082721,3.2522073739324995,4,10
993853.2262209237,2.1398982941133564,5,9
1000188.2806557233,0.38583055903248714,4,6
1001397.4283891566,0.6183542381937263,4,7
1000495.1993635839,0.35208133392289226,3,6
1000959.2403048442,0.35227027131728084,4,6
999056.8443174094,0.66642113925604,10,7
1002556.362332429,0.35115749691504583,8,6
1003638.9781435768,0.10849608498449848,8,4
993543.0691306606,3.2479150948267534,7,10
999411.1095699779,1.079637445533513,6,8
1002693.2535506249,0.19765121917788123,6,5
999827.2034814559,0.622569352368338,5,7
1001566.2339420016,0.21726909653164922,5,5
1000669.8205781552,0.6175596820044422,8,7
1001386.3648978688,0.19758306478505705,6,5
997901.9470345345,0.7725039489863388,5,7
1001477.1891570002,0.623229478367847,6,7
1001243.9662838704,0.1977217793135202,4,5
1002481.6880218379,0.6189662311108093,9,7
1000487.8990465932,0.617733425954522,4,7
1001733.7849991533,0.3513969045960784,4,6
999807.0775979882,1.0820656484234654,5,8
1003452.3680636196,0.35082897896769294,6,6
999446.2601129886,1.0799441628670203,4,8
999474.1403647637,0.618217768761241,4,7
998254.5771637177,1.0785549725903225,5,8
1001209.44491012,0.35141378182042193,5,6
1002486.6598497035,0.19754908349977068,7,5
1003026.9999826227,0.19778005012474528,6,5
1003755.5087206138,0.19748795931803717,8,5
996433.6497479706,1.8809997223591886,4,9
1002701.3293075273,0.19769990489026346,8,5
1001538.35626775,0.3517848242957958,6,6
1001469.8766694863,0.19804524001623622,4,5
999915.2350329651,1.0791254673533646,11,8
1003075.587249991,0.06804037763760773,5,3
1004348.4910746086,0.10865591614005114,6,4
1000782.884980399,0.6292609645467536,5,7
1001423.785701574,0.6185966319687279,4,7
998678.3246096217,0.35185637501025063,8,6
1001557.570493581,0.35148004890154294,4,6
999234.7772737473,1.0782592850373542,5,8
1001941.4897875283,0.38594766750228093,7,6
998867.9620377525,1.0834834702449185,9,8
1000038.5394225765,0.3519130148658347,10,6
1002880.3121479801,0.19765249549063424,4,5
1000327.9130928364,0.6437006641883944,7,7
1000101.8695847675,0.6186490714337396,3,7
1001439.9348227405,0.3515849076070077,9,6
999334.0359122646,0.3521581166654595,8,6
1001519.2333319879,0.3522446163899692,6,6
1001978.7325132529,0.2171903609011459,7,5
957209.6386046577,16.83602445597833,8,13
1000656.5566560503,0.35174247491427935,8,6
1003290.8225050112,0.10858645798678081,7,4
1003403.3057782638,0.06252242452553139,5,3
1001825.0239178304,0.62082035412142,9,7
1003104.895502049,0.11840522107797247,5,4
1001283.9236767944,0.39554752751425826,4,6
1002556.362332429,0.35136835943412265,4,6
999730.1141403929,1.0776478111937418,4,8
1002267.3283440741,0.35115802812552804,5,6
1002379.5320611158,0.21650274066315395,8,5
1001572.8817068753,0.35145169912698576,5,6
1000018.594108831,1.0777713821609742,5,8
993324.0886554961,3.2703068643859945,6,10
1000628.0591206499,0.35188129140981894,6,6
1001164.9738314233,0.3577020464111996,4,6
1003447.3181248952,0.3517365885125774,7,6
1002228.3075946262,0.3516615864084889,5,6
1003089.6607578886,0.35178177486182544,9,6
1000415.4493226329,1.0795709610825555,6,8
991816.0902050437,3.2530945523967576,6,10
1002688.9883388286,0.3579162245504825,8,6
1003839.8801503032,0.10839576975936857,5,4
1003143.3086219162,0.1087037321342762,6,4
999303.7348331847,0.6859142711058203,6,7
1001630.3584558156,0.2390463664065676,8,5
1000032.5646470053,1.0817377346070416,7,8
999960.9234128642,0.6181034131514027,4,7
1002266.7885366073,0.19805966707109476,5,5
1002024.174994423,0.3515426077908978,11,6
997750.873717539,1.1297142232474078,5,8
998158.5515655841,1.0794666973688631,6,8
1002596.1727807354,0.19792136718352066,9,5
999273.928508419,0.618285454703329,5,7
1002095.7753700372,0.10868880949878425,7,4
999979.9303886181,0.6184272435906485,4,7
1000936.3338354253,0.3656781243078715,5,6
1002045.7972376532,0.6173534159504676,7,7
1000141.1698904262,0.6180196115281856,5,7
1002306.3220820727,0.10869470612497971,3,4
1000611.4060548737,0.38484232769862814,7,6
1001180.3369941439,0.1975448388058057,5,5
1003806.6842175033,0.057139671647465515,7,3
1002455.0442913217,0.1971850250966765,7,5
1003052.1644656828,0.10866147361790819,6,4
1002100.2681886181,0.35146398540174373,6,6
998930.8768725301,0.6183191730476906,6,7
1001860.5157134212,0.2242732174010957,5,5
1002375.3428075935,0.35176946097469847,7,6
997391.708185106,1.873919338161974,7,9
1001971.7418075775,0.6183647005205697,8,7
1001145.8095741367,0.43370419796954446,7,6
1002903.8981098458,0.19764530887614332,6,5
1003035.7174949956,0.19805966707109476,10,5
1000846.737604389,0.35163667817382327,5,6
1003265.0145782589,0.11812798340761661,8,4
998725.0429158317,1.078092213686111,4,8
1002119.289985307,0.20349592990347468,10,5
1000195.8345903235,0.36267243630432827,8,6
999043.0545998422,0.6188875436015814,7,7
1002340.6291023262,0.19758320530381596,4,5
996228.4142675935,1.9089654627868922,5,9
1001812.4417529302,0.3514695532614629,5,6
999832.8951756508,0.7312539122940492,6,7
1001989.369999087,0.1281998631610495,4,4
1002209.184658864,0.35205330849291283,4,6
955653.3000184493,16.854496153476735,6,13
1002448.5676075716,0.2172183860471796,7,5
1002000.1875902803,0.10875259320874481,3,4
986217.3641279854,5.704749167270337,5,11
1001671.696014734,0.21165580819037746,7,5
990471.7518812574,3.2513929897978717,4,10
997878.5922458118,1.0784249934876378,3,8
1000020.227203472,0.437393338181696,4,6
1004460.3325923907,0.10848103301688691,5,4
1001557.2796709503,0.3516133608971383,4,6
1002903.6726175873,0.11799876986225005,6,4
1000448.1568601411,0.6189494261676849,5,7
1001627.7682980192,0.3519218852373739,4,6
1002854.9428896212,0.21151342392314354,4,5
985421.4726202373,5.6306917876621165,12,11
1001273.300495625,0.19801144053036107,4,5
998068.9395362211,1.8998274257253347,6,9
1003932.2625227931,0.06267376061847357,10,3
1000292.4703151899,0.6185197952610814,3,7
993142.6762678114,3.253419829324304,5,10
999412.8870828414,1.0788453138118639,6,8
1001292.7142540179,0.21419885270548916,5,5
997633.6237850325,1.1320360886070369,4,8
999136.1465499165,0.6454239347469849,5,7
1000003.603773272,1.0824436422195876,5,8
1001899.4186722108,0.19798169707762797,5,5
993234.676625227,3.2497749541177297,5,10
1002031.2339619526,0.19805966707109476,8,5
999828.4023570699,0.6408397942030032,4,7
1001920.7164677056,0.37519279204772227,6,6
1001664.9048416206,0.6175406768334155,6,7
1003050.269162161,0.10879313836250733,6,4
997463.4814243482,0.7243572328056433,5,7
1002747.1203443841,0.10876064720443954,5,4
1002835.278826602,0.10880106364551466,5,4
1001228.5120937082,0.1180587723244792,4,4
993137.2029924883,3.2586141953560834,5,10
1000782.4216420661,0.6189952801479408,7,7
995743.182152702,1.960754771967806,5,9
1003016.5186009593,0.1979807199260702,6,5
1001559.1709090972,0.19773808735802728,4,5
1001794.2621454189,0.1976826128034825,4,5
1000968.0124354983,0.6189662311108093,7,7
1003686.353695278,0.11416265122939301,4,4
996055.4940392415,1.2461421371163872,4,8
986088.4640367753,5.630367684905881,4,11
1002851.2624589563,0.10879018462705196,5,4
1001320.963315442,0.24558093455289867,7,5
1001194.9386298538,0.3516754057724804,9,6
1002096.0442983462,0.3526403181750504,6,6
1002600.2900491438,0.19802960042902165,5,5
999823.8694484825,0.3522007172859372,4,6
1001906.2214538592,0.1979142113295804,10,5
996568.6623439795,1.2546715692284005,6,8
1001899.3921716213,0.11565426420394737,4,4
986671.3900339273,5.624766204240896,3,11
1001332.0987763586,0.3518439973190192,5,6
998245.9881473181,0.35221620433242556,5,6
1001346.9743292714,0.2469901570939149,6,5
1002668.5813812655,0.11416200531442208,6,4
1001219.821598195,0.21449563706267544,5,5
1003745.6937643604,0.10863954137166024,8,4
1001131.4416890934,0.35183600400406606,6,6
1003987.1337821423,0.057149546120989006,5,3
1004166.7120036443,0.10862949425355962,7,4
1000989.4010813215,0.3518662060620368,6,6
998097.0896932967,1.8708679248667845,7,9
1000930.3059317004,0.352010327967356,5,6
1000603.10367182,0.6189494261676849,8,7
1002585.7648825678,0.2414149435369571,7,5
1002325.8836862284,0.1976418267904151,6,5
975934.5567284783,9.768127387080705,4,12
1003343.6713320357,0.19764468783104147,7,5
1003711.595824834,0.10852451033795998,5,4
998035.7073546964,1.079356500397129,8,8
992840.6521611717,2.103025963774638,4,9
1001089.9123388674,1.0977126476861443,11,8
1003001.4258065368,0.10880106364551466,7,4
1001776.9284997999,0.19803986308478627,5,5
996680.3682124068,2.030742172076152,8,9
1000149.2100066886,1.0792397375748877,9,8
990491.0170772468,3.420108860738135,7,10
1003550.9221202224,0.19790738350832074,5,5
1003324.10972788,0.128052232815873,8,4
1001723.845922109,0.2175923807775417,6,5
1001156.2163173163,0.3555564948456626,4,6
1002193.2730116236,0.11807895993801003,5,4
1002801.8491431356,0.19795067724669974,4,5
1003088.697613823,0.10865611189563955,8,4
1003879.1952768969,0.06265086620339863,8,3
1001399.7176894203,0.35196271833764703,4,6
996085.3098875426,1.8844709569369071,4,9
1001525.6851342997,0.6174020811523948,6,7
1002074.4219018564,0.6182909521189581,9,7
1002673.371068734,0.12078089391303379,4,4
999813.1452077279,0.6732891131408498,3,7
1001613.5227387823,0.6182114735921147,11,7
1001978.9509321246,0.197923248699004,3,5
1003021.3082884278,0.197955804352388,6,5
1003338.1980567125,0.11812371242137722,7,4
1000118.0558344254,0.35234072537154426,5,6
999853.1822821856,0.40261918095970606,5,6
996321.5968349653,1.249632388911427,5,8
1001576.5922902699,0.20717040726895847,4,5
997383.3115504684,1.8742600749495373,5,9
1000999.4344099498,0.6245320679982193,5,7
993406.5912576307,3.2492267353830364,6,10
1001743.6753974105,0.3514940986158289,6,6
1002803.3322788533,0.1980347316239448,4,5
1003021.8740856242,0.1975912281549672,5,5
997844.924454127,1.8725147101796074,5,9
996878.4153725577,1.874867393903105,6,9
998896.5983104908,1.0778523299331715,7,8
1002840.5225142587,0.19749445630055706,7,5
1001223.077641874,1.0799441628670203,6,8
994982.5436468283,1.9665418681427738,8,9
1001847.1856109272,0.3623796927045849,6,6
1000686.5553123329,0.3668840889971188,5,6
1003644.6698377717,0.062461854935377877,6,3
1002165.7646100186,0.19778879347624542,8,5
1000851.2374498599,0.618308810013033,6,7
997869.9532376108,1.079228273694655,6,8
1001851.477323313,0.2252129463049356,4,5
999283.5070017133,1.085464909754938,4,8
1001146.1222445924,0.6174062166393928,5,7
1002419.952281513,0.10879824419180319,5,4
999752.7322579417,0.7616963433682411,4,7
999195.2172276924,1.0797002429104923,7,8
1004647.3911897459,0.10854052103037538,7,4
1003143.323953711,0.10868549462704696,6,4
1002953.2507069726,0.19781238047742594,9,5
1003946.9166488221,0.1086750419271797,6,4
999527.9160799528,0.35175215073153926,5,6
1002258.1623143032,0.20353970601780882,9,5
1001769.215453017,0.22425759141356233,4,5
993562.8338218933,3.276367673098672,6,10
1001659.251507435,0.3713358369982755,8,6
1001787.2909134431,0.36714091214845995,8,6
999908.5892836268,0.3712674347325411,4,6
1000157.6965426472,0.3744232971249528,5,6
1002687.4593975665,0.10879031931952464,6,4
997456.4950289221,1.8750461778198895,7,9
1002655.3649064298,0.351600742316969,6,6
993336.2779575472,3.249556776493278,6,10
995967.1414826221,1.8861133455762842,6,9
997742.4474473252,0.6186126522759264,3,7
1001077.5595635395,0.3678532853339703,4,6
998185.5400872662,0.6171841594794246,6,7
1003290.165417746,0.10878226092880577,7,4
1001679.9182053942,0.36112172215360994,5,6
1000761.8576010646,1.0798654976147142,7,8
1002675.6137505805,0.19761008056959872,7,5
1001602.4002170223,0.19804797156758566,4,5
1001450.5599847918,0.19784424013922383,4,5
999459.5030884139,1.0786059195179525,5,8
1000269.625187498,0.35176563749357737,5,6
1000891.7378626505,0.35215843415010684,6,6
1002316.1605309036,0.3578337678149136,8,6
993332.7763901558,2.044722547748258,3,9
998234.7211824162,1.0799441628670203,6,8
997679.2231662342,1.078956741182339,8,8
1003725.913741333,0.11553697028382287,5,4
1002359.7820931929,0.108666102531546,4,4
1001332.3436958198,0.3520509621462173,5,6
1001340.4189418624,0.12475062627610214,7,4
1002674.1571154522,0.19797161077724704,6,5
1000782.6665615273,0.6188424716320229,4,7
994022.0639868684,2.0664013688395597,4,9
1004001.5736522996,0.10862089225086055,12,4
1003946.3508516257,0.10842481150756922,7,4
1002924.7933157347,0.1976993126778308,7,5
988229.838690389,5.61476386373781,5,11
1001465.2905799546,0.3968086063817091,5,6
1000789.6195001933,0.35226449477696226,6,6
1000965.2207085093,1.0772218152042794,5,8
1002179.8529388511,0.1975610595498317,4,5
1000014.0075084396,1.0786551191572464,8,8
1003451.8282561528,0.10877138566999757,5,4
1002463.4141627427,0.3519099952956499,7,6
1001924.4270511002,0.19803986308478627,6,5
1001763.1432197557,0.3848425412997824,8,6
986735.7400399998,5.624276046416095,5,11
995916.2047417657,0.6231850376967847,4,7
997010.4009730266,1.0795709610825555,5,8
1002305.5378660045,0.19783430886160142,6,5
1001457.8724723057,0.6186115530388344,5,7
1001590.1413224954,0.24153658898070943,5,5
1000998.876820033,0.46466025171075787,6,6
1000038.5959782705,0.35205255563657517,7,6
999537.476254336,1.0782841241986267,9,8
999870.5709842335,1.0777738868016262,6,8
1001399.7176894203,0.3715546951890492,5,6
1000567.7992158942,0.35838231988127806,6,6
1001390.6806191024,0.19997242206911403,5,5
1002045.8880879816,0.23130701360194605,6,5
957097.434887616,16.826287560777054,7,13
1002888.9272014895,0.10867976991742749,4,4
1000606.512166164,0.6174369984360977,5,7
1002843.3508602447,0.6243455374117899,7,7
1001771.375542943,0.6185244751582063,7,7
999282.7375089548,1.0776369027900659,8,8
1001384.0987248103,1.077134294971285,10,8
999464.8983767187,0.6385537813302362,3,7
1001149.4853520371,0.6176332400731659,5,7
1000167.6762259683,0.6183662302631638,4,7
998201.793197292,1.0783794527871862,5,8
1002286.0027624383,0.22721278914285561,7,5
999998.7987540088,1.0788206638251001,7,8
983870.4385131797,4.064960052617587,5,10
1001811.6835265916,0.21751161159413784,6,5
1001218.9649783678,0.2525460514631588,6,5
992921.891779194,3.253773741500201,4,10
1003256.0786470142,0.2068746645179159,6,5
998900.5752260516,0.6186622493841558,4,7
1001415.7896262053,0.19779078422945073,3,5
1003050.5640501666,0.3514903806127134,9,6
1000121.6236180653,0.6188875436015814,7,7
1002370.1904100056,0.35134707020907163,7,6
1001865.8446974966,0.10867487716756513,4,4
1003148.4910746086,0.10852676072830407,6,4
1000362.1881297101,0.6234589850356398,6,7
1000693.6361276874,0.6183204694297192,4,7
1003210.2621893047,0.19791047791619965,6,5
1002492.6989222232,0.19802006305848305,5,5
987281.7608835279,3.2960396725066494,4,10
1002101.2986439378,0.19772591481299626,5,5
1002953.4956264338,0.19754724808051344,4,5
998587.0521889676,1.8718611276152344,5,9
1002822.1949633595,0.1974890008369941,7,5
1003042.2087370534,0.10849293180971438,5,4
1002927.7789897502,0.19797838466085416,6,5
998378.0688402035,1.078524798222249,4,8
1002409.10870059,0.3512444851984749,8,6
1000455.850039981,0.6175850195608904,4,7
1000509.1852335529,0.388693397628148,6,6
1002369.5486545351,0.35200883174307646,7,6
1002654.156842903,0.11636235255926926,7,4
1001189.1215251107,0.197871572172358,5,5
1001954.2374412408,0.3520179455243595,6,6
1001626.6626933559,0.19798138852754918,4,5
1001433.2614402854,0.6177920310419893,10,7
1003369.4639269933,0.19769805981968824,5,5
1001514.0079841379,0.2729981333170676,3,5
1003878.2932701705,0.05715102686780586,5,3
1000366.2084220453,0.6182780070532621,6,7
1002243.1719787442,0.19774303654200945,5,5
1002260.9906602892,0.6174149735780895,7,7
1002635.278826602,0.1320130488819526,5,4
999038.1486395999,1.079478529089259,3,8
1003657.9586187412,0.19742411159682727,5,5
994752.678560702,3.2470426418389238,6,10
971786.2175650073,9.744289539339976,7,12
1002448.1289391781,0.10865936357613566,4,4
1001219.8516532995,0.20489019819320045,4,5
1001572.56082914,0.35227070741737737,6,6
1002718.0971559498,0.10870631423794277,7,4
1003129.5830032032,0.19762312004587423,6,5
1002459.048989235,0.2030954613569482,6,5
1003791.036794679,0.0626124811144384,9,3
1000005.2603604905,0.3859510613035194,4,6
1000542.7443162127,0.6188096420660418,5,7
1000242.1474494825,0.3518424933994487,6,6
1002228.3075946262,0.35180737690377345,5,6
995147.747172044,1.112783074935477,8,8
1000160.0892282516,0.6183990127963057,5,7
997726.6657365294,1.1356924899563465,6,8
1004440.8734470985,0.057121061979785365,7,3
995835.2737025612,1.8746568244103714,7,9
1002786.217052106,0.19767303435617328,5,5
1001860.7081425632,0.3522384046697937,9,6
1000137.2527475797,0.44439017729081376,7,6
1001720.5128697688,0.19773224637407016,5,5
999132.3854570846,0.6185533918189317,4,7
1000732.7782223086,0.617556432808253,7,7
1000750.8176804769,0.35318751206706656,5,6
1002120.6899671161,0.3517514996575588,5,6
1001444.5060913372,0.3517732459140731,8,6
1001895.1269598249,0.3616519024050448,4,6
1001401.4982102958,0.2143717353444655,4,5
1001791.8010447007,0.19775962200478053,4,5
999920.8240702023,0.6188875436015814,4,7
1002045.4610281232,0.6245320679982193,9,7
1002115.5100061654,0.19762415183209436,5,5
1002883.6741756881,0.1978620500170845,6,5
1003765.4737873878,0.10863418181354124,5,4
1000346.9697243691,1.0778523622653884,10,8
1000352.2212201748,0.35098045552433516,8,6
1003363.1039767384,0.10870349969267216,7,4
1000883.9089069878,0.6272385974968816,5,7
1003475.9499601105,0.19745788540412892,6,5
1000922.2756593225,0.20331757858716154,4,5
1002071.0124268793,0.203080023565824,5,5
999710.7296042349,0.36722842229877206,5,6
1003209.0239730482,0.19759122002208987,4,5
1000049.9528660709,0.35214974889359857,3,6
1002609.7657878553,0.35165646297306263,7,6
996860.1996745476,0.37569409880689364,7,6
1002854.5955112965,0.1975665801443365,6,5
999906.0541822592,1.0791407896842533,10,8
1002521.7510860253,0.1979118483944904,5,5
1002443.4157208435,0.3519315156701344,5,6
1002507.8663551295,0.35221896519914864,6,6
987327.575467807,5.627259079548383,5,11
1002187.6040947585,0.6174912314269633,11,7
1004113.6447577481,0.11056271818084104,7,4
1001398.6348620869,0.6346001543344432,6,7
1003051.4660568931,0.3513011775388827,7,6
993877.3548592654,3.251114925454198,6,10
993597.8990684854,3.265385214484451,8,10
1001572.22461961,0.3519515899424976,5,6
995985.1970502204,1.218190123526368,7,8
998572.064274431,0.6880620273779402,4,7
994627.9869303439,3.2426617496789,6,10
1002650.9262494263,0.10851566846557831,6,4
1003183.8731335611,0.1977169506450372,6,5
1003985.9108976806,0.10874695947028563,6,4
1002233.6784110859,0.3513412700711163,4,6
995547.2259376147,1.8748856912475786,5,9
1000762.5656607646,0.6180651203570494,6,7
1001461.8137472265,0.35734732838412514,5,6
1001581.8960881357,0.19773420168499078,10,5
992817.5651220306,1.876653991415433,3,9
1001807.0862682653,0.3516756971539899,6,6
1002619.7792495405,0.10858027987423208,5,4
1002522.6117712273,0.35170535121002006,6,6
1001605.8480520088,0.3517383077672857,6,6
1003001.2374427696,0.10872129426935237,6,4
999848.1860800999,1.077230619906226,10,8
997127.6061065067,1.9062213925083622,6,9
999519.2140037759,1.0799429594008965,6,8
999103.3783148095,1.0794003108813475,7,8
1002288.2454442848,0.21707961350073296,7,5
1002629.2509228771,0.11426193979604327,6,4
1000120.7231292232,1.0795719345271877,4,8
974880.3889239267,9.744456792139248,5,12
982974.9473884632,5.698870838638584,5,11
998316.2610088852,0.5323880035840916,3,6
1003878.5381896317,0.11426256061880274,5,4
1002556.1439135573,0.3513654455525361,8,6
994989.9452390512,1.154524351882987,5,8
997530.7574849816,1.0791217683525867,3,8
1003208.8055541764,0.2092627050727391,4,5
1002184.541998106,0.19803986308478627,7,5
994610.4877311887,1.9044049017783522,3,9
1001404.8435864188,0.3515923941840216,6,6
1001567.1746808856,0.38545879076216055,5,6
996838.968954161,1.8744995305117265,7,9
1001090.5785661832,0.6186030703650898,6,7
1002521.9960054865,0.1975286758100514,9,5
997387.6032628543,1.8751151954337537,4,9
1001444.2876724654,0.35182161891396285,8,6
1002532.5951778081,0.2521508482387896,5,5
1002658.043346283,0.3518866347377041,7,6
1003021.3082884278,0.19802006305848305,6,5
956618.5873929188,16.84197972026905,5,13
1001787.2909134431,0.35201900634791605,8,6
1001619.8561884478,0.6179971745878748,5,7
1002595.3979028119,0.10867655351176415,6,4
998452.1818052408,0.6782419994580574,6,7
998937.476254336,1.0928020773583231,5,8
1000728.6860424847,0.6480627905781833,5,7
1000635.4772794272,0.23538403523935264,3,5
1000204.3872749758,0.6186139753950816,6,7
1002849.0462776993,0.12814730435217664,7,4
973476.0936570258,9.87274775165756,5,12
995276.0464449163,1.8742376326977686,6,9
992136.6141670772,3.2479429284496693,6,10
1002814.7145875064,0.22003396624302304,7,5
1002413.7972489852,0.19768296060686907,6,5
999713.0304154085,0.4902781278683108,5,6
1001586.6491579725,0.3516345001575726,6,6
1002516.8022863741,0.3512611230513819,4,6
1000072.1491649054,0.6382372383343606,4,7
1003715.9787296634,0.19742540106445416,7,5
1002547.4412221194,0.11153750083932878,4,4
1001063.7049853734,0.3520338894466569,6,6
1003730.8212194596,0.1973139469375545,8,5
999158.9505093435,0.4712218992574029,4,6
1002524.634203552,0.3516904958772548,5,6
1005630.7446864967,0.05710689958370644,14,3
1002291.7969154967,0.1979702183794268,4,5
999791.508241188,0.3916032263394149,4,6
1001972.5224691307,0.618871509053598,5,7
1000287.7567840897,1.0799441628670203,8,8
1002195.7187805471,0.12027039992897977,6,4
989672.9781970929,2.413168644899584,4,9
999126.2811320882,1.0781705763736034,5,8
1002274.9153417908,0.3512057629844805,5,6
1003168.806839728,0.1979372346163679,4,5
999690.257688448,0.6235039982488696,3,7
1003496.6166580697,0.19789297862939376,4,5
996573.977192618,1.8744248338323037,7,9
998918.6838472193,0.7039552751539433,4,7
999309.8387663031,0.4414798740770652,3,6
1000890.5409679185,0.3518298052362297,5,6
1000998.5972638221,0.3520236116971406,6,6
987446.3468960405,5.622707010643708,6,11
1003569.6976776598,0.10844086992587271,5,4
999940.8225121015,0.6528229468517925,7,7
1003176.3167994339,0.20293809518375552,13,5
1000826.3418156207,0.2074276644702556,6,5
996466.6656219081,1.9314722842688985,8,9
997436.0353569468,1.1462730271989403,8,8
1003363.4248544737,0.10849842025399926,5,4
1001618.0476398466,0.23911124643494283,5,5
1001502.8430146198,0.19779953652729232,7,5
1003202.4302721268,0.19799513758189305,4,5
998641.1724227399,1.0783551894940326,10,8
1002990.8647433397,0.6177884707890524,9,7
1000661.5647623905,0.3643883361362265,5,6
1003241.7453987205,0.19760228115884518,7,5
1002682.333500568,0.1283306907963696,5,4
922289.7551325153,29.104648400660366,8,14
1002590.8877715543,0.35172878818567055,9,6
1001434.9143926175,0.23133291242626572,4,5
1001733.9027898116,0.3516789237039071,6,6
1001483.4238710618,0.13899834471231676,6,4
1000537.2557090948,0.6376162489928955,8,7
996544.6801093547,1.8745141464632198,4,9
1003906.4699278355,0.10877138566999757,6,4
1002266.5701177355,0.21700679597261496,5,5
1001554.0190223691,0.3519260581867851,6,6
1000147.2034750356,1.082314314437024,5,8
1002161.5295509519,0.10875769523296772,5,4
994411.2190819214,3.2714550323645666,9,10
1001205.6889398261,0.3523158141610867,5,6
1003100.4018799481,0.05714686459423025,4,3
1000532.5605178013,1.0797384866474469,6,8
1002741.5311090527,0.20321112603406088,6,5
